2016ID,packID,row,group.position,position,maternalID,paternalID,maternalpositionID,maternalrow,maternalposition,seed.mass,cohort,row,position,planting.notes
2719,303,406,5,5.1,564,NA,133,102,3,NA,field,406,5.1,
2720,303,406,5,5.2,564,NA,133,102,3,NA,field,406,5.2,
2721,304,406,7,6.8,568,NA,642,118,6.9,12.97,field,406,6.8,
2722,304,406,7,6.9,568,NA,642,118,6.9,NA,field,406,6.9,
2723,304,406,7,7,568,NA,642,118,6.9,NA,field,406,7,
2724,304,406,7,7.1,568,NA,642,118,6.9,NA,field,406,7.1,
2725,304,406,7,7.2,568,NA,642,118,6.9,NA,field,406,7.2,
2726,305,406,9,8.8,521,NA,996,210,2.8,13.23,field,406,8.8,
2727,305,406,9,8.9,521,NA,996,210,2.8,NA,field,406,8.9,
2728,305,406,9,9,521,NA,996,210,2.8,NA,field,406,9,
2729,305,406,9,9.1,521,NA,996,210,2.8,NA,field,406,9.1,
2730,305,406,9,9.2,521,NA,996,210,2.8,NA,field,406,9.2,
2731,306,406,11,10.8,526,NA,1149,300,15.1,11.91,field,406,10.8,
2732,306,406,11,10.9,526,NA,1149,300,15.1,NA,field,406,10.9,
2733,306,406,11,11,526,NA,1149,300,15.1,NA,field,406,11,
2734,306,406,11,11.1,526,NA,1149,300,15.1,NA,field,406,11.1,
2735,306,406,11,11.2,526,NA,1149,300,15.1,NA,field,406,11.2,
2736,307,406,13,12.8,533,NA,566,116,26.8,17.18,field,406,12.8,
2737,307,406,13,12.9,533,NA,566,116,26.8,NA,field,406,12.9,
2738,307,406,13,13,533,NA,566,116,26.8,NA,field,406,13,
2739,307,406,13,13.1,533,NA,566,116,26.8,NA,field,406,13.1,
2740,307,406,13,13.2,533,NA,566,116,26.8,NA,field,406,13.2,"seed is at large, probably near 12.7"
2741,308,406,15,14.8,568,NA,712,118,34.9,10.6,field,406,14.8,
2742,308,406,15,14.9,568,NA,712,118,34.9,NA,field,406,14.9,
2743,308,406,15,15,568,NA,712,118,34.9,NA,field,406,15,
2744,308,406,15,15.1,568,NA,712,118,34.9,NA,field,406,15.1,
2745,308,406,15,15.2,568,NA,712,118,34.9,NA,field,406,15.2,
2746,309,406,17,16.8,571,NA,297,108,18.9,7.45,field,406,16.8,
2747,309,406,17,16.9,571,NA,297,108,18.9,NA,field,406,16.9,
2748,309,406,17,17,571,NA,297,108,18.9,NA,field,406,17,
2749,309,406,17,17.1,571,NA,297,108,18.9,NA,field,406,17.1,
2750,309,406,17,17.2,571,NA,297,108,18.9,NA,field,406,17.2,
2751,310,406,19,18.8,530,NA,1009,210,7.1,3.71,field,406,18.8,
2752,310,406,19,18.9,530,NA,1009,210,7.1,NA,field,406,18.9,
2753,310,406,19,19,530,NA,1009,210,7.1,NA,field,406,19,
2754,310,406,19,19.1,530,NA,1009,210,7.1,NA,field,406,19.1,
2755,310,406,19,19.2,530,NA,1009,210,7.1,NA,field,406,19.2,
2756,311,406,21,20.8,561,NA,1204,300,37.1,10.57,field,406,20.8,
2757,311,406,21,20.9,561,NA,1204,300,37.1,NA,field,406,20.9,
2758,311,406,21,21,561,NA,1204,300,37.1,NA,field,406,21,
2759,311,406,21,21.1,561,NA,1204,300,37.1,NA,field,406,21.1,
2760,311,406,21,21.2,561,NA,1204,300,37.1,NA,field,406,21.2,
2761,312,406,23,22.8,521,NA,996,210,2.8,9.38,field,406,22.8,
2762,312,406,23,22.9,521,NA,996,210,2.8,NA,field,406,22.9,
2763,312,406,23,23,521,NA,996,210,2.8,NA,field,406,23,
2764,312,406,23,23.1,521,NA,996,210,2.8,NA,field,406,23.1,
2765,312,406,23,23.2,521,NA,996,210,2.8,NA,field,406,23.2,
2766,313,406,25,24.8,556,NA,1219,300,43.1,7.63,field,406,24.8,
2767,313,406,25,24.9,556,NA,1219,300,43.1,NA,field,406,24.9,
2768,313,406,25,25,556,NA,1219,300,43.1,NA,field,406,25,
2769,313,406,25,25.1,556,NA,1219,300,43.1,NA,field,406,25.1,
2770,313,406,25,25.2,556,NA,1219,300,43.1,NA,field,406,25.2,
2771,314,406,27,26.8,572,NA,762,124,6.9,10.21,field,406,26.8,
2772,314,406,27,26.9,572,NA,762,124,6.9,NA,field,406,26.9,
2773,314,406,27,27,572,NA,762,124,6.9,NA,field,406,27,
2774,314,406,27,27.1,572,NA,762,124,6.9,NA,field,406,27.1,
2775,314,406,27,27.2,572,NA,762,124,6.9,NA,field,406,27.2,
2776,315,406,29,28.8,522,NA,285,108,13.2,4.47,field,406,28.8,
2777,315,406,29,28.9,522,NA,285,108,13.2,NA,field,406,28.9,
2778,315,406,29,29,522,NA,285,108,13.2,NA,field,406,29,
2779,315,406,29,29.1,522,NA,285,108,13.2,NA,field,406,29.1,
2780,315,406,29,29.2,522,NA,285,108,13.2,NA,field,406,29.2,
2781,316,406,31,30.8,572,NA,762,124,6.9,9.87,field,406,30.8,
2782,316,406,31,30.9,572,NA,762,124,6.9,NA,field,406,30.9,
2783,316,406,31,31,572,NA,762,124,6.9,NA,field,406,31,
2784,316,406,31,31.1,572,NA,762,124,6.9,NA,field,406,31.1,
2785,316,406,31,31.2,572,NA,762,124,6.9,NA,field,406,31.2,
2786,317,406,33,32.8,524,NA,588,116,35,10.15,field,406,32.8,
2787,317,406,33,32.9,524,NA,588,116,35,NA,field,406,32.9,
2788,317,406,33,33,524,NA,588,116,35,NA,field,406,33,
2789,317,406,33,33.1,524,NA,588,116,35,NA,field,406,33.1,
2790,317,406,33,33.2,524,NA,588,116,35,NA,field,406,33.2,
2791,318,406,35,34.8,554,NA,1210,300,39.2,12.83,field,406,34.8,
2792,318,406,35,34.9,554,NA,1210,300,39.2,NA,field,406,34.9,
2793,318,406,35,35,554,NA,1210,300,39.2,NA,field,406,35,
2794,318,406,35,35.1,554,NA,1210,300,39.2,NA,field,406,35.1,
2795,318,406,35,35.2,554,NA,1210,300,39.2,NA,field,406,35.2,
2796,319,406,37,36.8,524,NA,277,108,10.9,9.05,field,406,36.8,
2797,319,406,37,36.9,524,NA,277,108,10.9,NA,field,406,36.9,
2798,319,406,37,37,524,NA,277,108,10.9,NA,field,406,37,
2799,319,406,37,37.1,524,NA,277,108,10.9,NA,field,406,37.1,
2800,319,406,37,37.2,524,NA,277,108,10.9,NA,field,406,37.2,
2801,320,406,39,38.8,554,NA,1026,210,14.8,10.44,field,406,38.8,
2802,320,406,39,38.9,554,NA,1026,210,14.8,NA,field,406,38.9,
2803,320,406,39,39,554,NA,1026,210,14.8,NA,field,406,39,
2804,320,406,39,39.1,554,NA,1026,210,14.8,NA,field,406,39.1,
2805,320,406,39,39.2,554,NA,1026,210,14.8,NA,field,406,39.2,
2806,321,406,41,40.8,573,NA,485,112,43.2,9.37,field,406,40.8,
2807,321,406,41,40.9,573,NA,485,112,43.2,NA,field,406,40.9,
2808,321,406,41,41,573,NA,485,112,43.2,NA,field,406,41,
2809,321,406,41,41.1,573,NA,485,112,43.2,NA,field,406,41.1,
2810,321,406,41,41.2,573,NA,485,112,43.2,NA,field,406,41.2,
2811,322,406,43,42.8,530,NA,1009,210,7.1,4.43,field,406,42.8,
2812,322,406,43,42.9,530,NA,1009,210,7.1,NA,field,406,42.9,
2813,322,406,43,43,530,NA,1009,210,7.1,NA,field,406,43,
2814,322,406,43,43.1,530,NA,1009,210,7.1,NA,field,406,43.1,
2815,322,406,43,43.2,530,NA,1009,210,7.1,NA,field,406,43.2,
2816,323,406,45,44.8,522,NA,284,108,13.1,9.92,field,406,44.8,
2817,323,406,45,44.9,522,NA,284,108,13.1,NA,field,406,44.9,
2818,323,406,45,45,522,NA,284,108,13.1,NA,field,406,45,
2819,323,406,45,45.1,522,NA,284,108,13.1,NA,field,406,45.1,
2820,323,406,45,45.2,522,NA,284,108,13.1,NA,field,406,45.2,
2821,324,406,47,46.8,573,NA,247,102,48.9,11.84,field,406,46.8,
2822,324,406,47,46.9,573,NA,247,102,48.9,NA,field,406,46.9,
2823,324,406,47,47,573,NA,247,102,48.9,NA,field,406,47,
2824,324,406,47,47.1,573,NA,247,102,48.9,NA,field,406,47.1,
2825,324,406,47,47.2,573,NA,247,102,48.9,NA,field,406,47.2,
2826,764,413,1,0.8,57,96,NA,NA,NA,16.08,greenhouse,413,0.8,
2827,764,413,1,0.9,57,96,NA,NA,NA,NA,greenhouse,413,0.9,
2828,764,413,1,1,57,96,NA,NA,NA,NA,greenhouse,413,1,
2829,764,413,1,1.1,57,96,NA,NA,NA,NA,greenhouse,413,1.1,
2830,764,413,1,1.2,57,96,NA,NA,NA,NA,greenhouse,413,1.2,
2831,765,413,3,2.8,30,98,NA,NA,NA,10.99,greenhouse,413,2.8,
2832,765,413,3,2.9,30,98,NA,NA,NA,NA,greenhouse,413,2.9,
2833,765,413,3,3,30,98,NA,NA,NA,NA,greenhouse,413,3,
2834,765,413,3,3.1,30,98,NA,NA,NA,NA,greenhouse,413,3.1,
2835,765,413,3,3.2,30,98,NA,NA,NA,NA,greenhouse,413,3.2,
2836,772,413,5,4.8,20,89,NA,NA,NA,9.44,greenhouse,413,4.8,
2837,772,413,5,4.9,20,89,NA,NA,NA,NA,greenhouse,413,4.9,
2838,772,413,5,5,20,89,NA,NA,NA,NA,greenhouse,413,5,
2839,772,413,5,5.1,20,89,NA,NA,NA,NA,greenhouse,413,5.1,
2840,772,413,5,5.2,20,89,NA,NA,NA,NA,greenhouse,413,5.2,
2841,775,413,7,6.8,4,98,NA,NA,NA,8.08,greenhouse,413,6.8,
2842,775,413,7,6.9,4,98,NA,NA,NA,NA,greenhouse,413,6.9,
2843,775,413,7,7,4,98,NA,NA,NA,NA,greenhouse,413,7,
2844,775,413,7,7.1,4,98,NA,NA,NA,NA,greenhouse,413,7.1,
2845,775,413,7,7.2,4,98,NA,NA,NA,NA,greenhouse,413,7.2,
2846,776,413,9,8.8,48,43,NA,NA,NA,8.43,greenhouse,413,8.8,
2847,776,413,9,8.9,48,43,NA,NA,NA,NA,greenhouse,413,8.9,
2848,776,413,9,9,48,43,NA,NA,NA,NA,greenhouse,413,9,
2849,776,413,9,9.1,48,43,NA,NA,NA,NA,greenhouse,413,9.1,
2850,776,413,9,9.2,48,43,NA,NA,NA,NA,greenhouse,413,9.2,
2851,777,413,11,10.8,82,42,NA,NA,NA,14.07,greenhouse,413,10.8,
2852,777,413,11,10.9,82,42,NA,NA,NA,NA,greenhouse,413,10.9,
2853,777,413,11,11,82,42,NA,NA,NA,NA,greenhouse,413,11,
2854,777,413,11,11.1,82,42,NA,NA,NA,NA,greenhouse,413,11.1,
2855,777,413,11,11.2,82,42,NA,NA,NA,NA,greenhouse,413,11.2,
2856,779,413,13,12.8,64,21,NA,NA,NA,11.12,greenhouse,413,12.8,
2857,779,413,13,12.9,64,21,NA,NA,NA,NA,greenhouse,413,12.9,
2858,779,413,13,13,64,21,NA,NA,NA,NA,greenhouse,413,13,
2859,779,413,13,13.1,64,21,NA,NA,NA,NA,greenhouse,413,13.1,
2860,779,413,13,13.2,64,21,NA,NA,NA,NA,greenhouse,413,13.2,
2861,780,413,15,14.8,47,67,NA,NA,NA,11.84,greenhouse,413,14.8,
2862,780,413,15,14.9,47,67,NA,NA,NA,NA,greenhouse,413,14.9,
2863,780,413,15,15,47,67,NA,NA,NA,NA,greenhouse,413,15,
2864,780,413,15,15.1,47,67,NA,NA,NA,NA,greenhouse,413,15.1,
2865,780,413,15,15.2,47,67,NA,NA,NA,NA,greenhouse,413,15.2,
2866,782,413,17,16.8,46,69,NA,NA,NA,7.61,greenhouse,413,16.8,
2867,782,413,17,16.9,46,69,NA,NA,NA,NA,greenhouse,413,16.9,
2868,782,413,17,17,46,69,NA,NA,NA,NA,greenhouse,413,17,
2869,782,413,17,17.1,46,69,NA,NA,NA,NA,greenhouse,413,17.1,
2870,782,413,17,17.2,46,69,NA,NA,NA,NA,greenhouse,413,17.2,
2871,783,413,19,18.8,58,89,NA,NA,NA,9.84,greenhouse,413,18.8,
2872,783,413,19,18.9,58,89,NA,NA,NA,NA,greenhouse,413,18.9,
2873,783,413,19,19,58,89,NA,NA,NA,NA,greenhouse,413,19,
2874,783,413,19,19.1,58,89,NA,NA,NA,NA,greenhouse,413,19.1,
2875,783,413,19,19.2,58,89,NA,NA,NA,NA,greenhouse,413,19.2,
2876,785,413,21,20.8,22,31,NA,NA,NA,9.01,greenhouse,413,20.8,
2877,785,413,21,20.9,22,31,NA,NA,NA,NA,greenhouse,413,20.9,
2878,785,413,21,21,22,31,NA,NA,NA,NA,greenhouse,413,21,
2879,785,413,21,21.1,22,31,NA,NA,NA,NA,greenhouse,413,21.1,
2880,785,413,21,21.2,22,31,NA,NA,NA,NA,greenhouse,413,21.2,
2881,787,413,23,22.8,33,61,NA,NA,NA,10.88,greenhouse,413,22.8,
2882,787,413,23,22.9,33,61,NA,NA,NA,NA,greenhouse,413,22.9,
2883,787,413,23,23,33,61,NA,NA,NA,NA,greenhouse,413,23,
2884,787,413,23,23.1,33,61,NA,NA,NA,NA,greenhouse,413,23.1,
2885,787,413,23,23.2,33,61,NA,NA,NA,NA,greenhouse,413,23.2,
2886,790,413,25,24.8,68,55,NA,NA,NA,7.63,greenhouse,413,24.8,
2887,790,413,25,24.9,68,55,NA,NA,NA,NA,greenhouse,413,24.9,
2888,790,413,25,25,68,55,NA,NA,NA,NA,greenhouse,413,25,
2889,790,413,25,25.1,68,55,NA,NA,NA,NA,greenhouse,413,25.1,
2890,790,413,25,25.2,68,55,NA,NA,NA,NA,greenhouse,413,25.2,
2891,799,413,27,26.8,86,1,NA,NA,NA,9.96,greenhouse,413,26.8,
2892,799,413,27,26.9,86,1,NA,NA,NA,NA,greenhouse,413,26.9,
2893,799,413,27,27,86,1,NA,NA,NA,NA,greenhouse,413,27,
2894,799,413,27,27.1,86,1,NA,NA,NA,NA,greenhouse,413,27.1,
2895,799,413,27,27.2,86,1,NA,NA,NA,NA,greenhouse,413,27.2,
2896,806,413,29,28.8,51,55,NA,NA,NA,8.76,greenhouse,413,28.8,
2897,806,413,29,28.9,51,55,NA,NA,NA,NA,greenhouse,413,28.9,
2898,806,413,29,29,51,55,NA,NA,NA,NA,greenhouse,413,29,
2899,806,413,29,29.1,51,55,NA,NA,NA,NA,greenhouse,413,29.1,
2900,806,413,29,29.2,51,55,NA,NA,NA,NA,greenhouse,413,29.2,
2901,810,413,31,30.8,46,69,NA,NA,NA,9.07,greenhouse,413,30.8,
2902,810,413,31,30.9,46,69,NA,NA,NA,NA,greenhouse,413,30.9,
2903,810,413,31,31,46,69,NA,NA,NA,NA,greenhouse,413,31,
2904,810,413,31,31.1,46,69,NA,NA,NA,NA,greenhouse,413,31.1,
2905,810,413,31,31.2,46,69,NA,NA,NA,NA,greenhouse,413,31.2,
2906,815,413,33,32.8,76,42,NA,NA,NA,11.06,greenhouse,413,32.8,
2907,815,413,33,32.9,76,42,NA,NA,NA,NA,greenhouse,413,32.9,
2908,815,413,33,33,76,42,NA,NA,NA,NA,greenhouse,413,33,
2909,815,413,33,33.1,76,42,NA,NA,NA,NA,greenhouse,413,33.1,
2910,815,413,33,33.2,76,42,NA,NA,NA,NA,greenhouse,413,33.2,
2911,833,413,35,34.8,92,15,NA,NA,NA,10.32,greenhouse,413,34.8,
2912,833,413,35,34.9,92,15,NA,NA,NA,NA,greenhouse,413,34.9,
2913,833,413,35,35,92,15,NA,NA,NA,NA,greenhouse,413,35,
2914,833,413,35,35.1,92,15,NA,NA,NA,NA,greenhouse,413,35.1,
2915,833,413,35,35.2,92,15,NA,NA,NA,NA,greenhouse,413,35.2,
2916,834,413,37,36.8,68,55,NA,NA,NA,7.85,greenhouse,413,36.8,
2917,834,413,37,36.9,68,55,NA,NA,NA,NA,greenhouse,413,36.9,
2918,834,413,37,37,68,55,NA,NA,NA,NA,greenhouse,413,37,
2919,834,413,37,37.1,68,55,NA,NA,NA,NA,greenhouse,413,37.1,
2920,834,413,37,37.2,68,55,NA,NA,NA,NA,greenhouse,413,37.2,seed is at large
2921,836,413,39,38.8,71,35,NA,NA,NA,8.28,greenhouse,413,38.8,
2922,836,413,39,38.9,71,35,NA,NA,NA,NA,greenhouse,413,38.9,
2923,836,413,39,39,71,35,NA,NA,NA,NA,greenhouse,413,39,
2924,836,413,39,39.1,71,35,NA,NA,NA,NA,greenhouse,413,39.1,
2925,836,413,39,39.2,71,35,NA,NA,NA,NA,greenhouse,413,39.2,
2926,837,413,41,40.8,46,69,NA,NA,NA,7.22,greenhouse,413,40.8,
2927,837,413,41,40.9,46,69,NA,NA,NA,NA,greenhouse,413,40.9,
2928,837,413,41,41,46,69,NA,NA,NA,NA,greenhouse,413,41,
2929,837,413,41,41.1,46,69,NA,NA,NA,NA,greenhouse,413,41.1,
2930,837,413,41,41.2,46,69,NA,NA,NA,NA,greenhouse,413,41.2,
2931,839,413,43,42.8,36,61,NA,NA,NA,9.34,greenhouse,413,42.8,
2932,839,413,43,42.9,36,61,NA,NA,NA,NA,greenhouse,413,42.9,
2933,839,413,43,43,36,61,NA,NA,NA,NA,greenhouse,413,43,
2934,839,413,43,43.1,36,61,NA,NA,NA,NA,greenhouse,413,43.1,
2935,839,413,43,43.2,36,61,NA,NA,NA,NA,greenhouse,413,43.2,
2936,840,413,45,44.8,11,27,NA,NA,NA,10.11,greenhouse,413,44.8,
2937,840,413,45,44.9,11,27,NA,NA,NA,NA,greenhouse,413,44.9,
2938,840,413,45,45,11,27,NA,NA,NA,NA,greenhouse,413,45,
2939,840,413,45,45.1,11,27,NA,NA,NA,NA,greenhouse,413,45.1,
2940,840,413,45,45.2,11,27,NA,NA,NA,NA,greenhouse,413,45.2,
2941,841,413,47,46.8,2,24,NA,NA,NA,10.84,greenhouse,413,46.8,
2942,841,413,47,46.9,2,24,NA,NA,NA,NA,greenhouse,413,46.9,
2943,841,413,47,47,2,24,NA,NA,NA,NA,greenhouse,413,47,
2944,841,413,47,47.1,2,24,NA,NA,NA,NA,greenhouse,413,47.1,
2945,841,413,47,47.2,2,24,NA,NA,NA,NA,greenhouse,413,47.2,
2946,852,414,1,0.8,62,52,NA,NA,NA,11.2,greenhouse,414,0.8,
2947,852,414,1,0.9,62,52,NA,NA,NA,NA,greenhouse,414,0.9,
2948,852,414,1,1,62,52,NA,NA,NA,NA,greenhouse,414,1,
2949,852,414,1,1.1,62,52,NA,NA,NA,NA,greenhouse,414,1.1,
2950,852,414,1,1.2,62,52,NA,NA,NA,NA,greenhouse,414,1.2,
2951,853,414,3,2.8,49,67,NA,NA,NA,7.69,greenhouse,414,2.8,
2952,853,414,3,2.9,49,67,NA,NA,NA,NA,greenhouse,414,2.9,
2953,853,414,3,3,49,67,NA,NA,NA,NA,greenhouse,414,3,
2954,853,414,3,3.1,49,67,NA,NA,NA,NA,greenhouse,414,3.1,
2955,853,414,3,3.2,49,67,NA,NA,NA,NA,greenhouse,414,3.2,
2956,854,414,5,4.8,23,27,NA,NA,NA,10.09,greenhouse,414,4.8,
2957,854,414,5,4.9,23,27,NA,NA,NA,NA,greenhouse,414,4.9,
2958,854,414,5,5,23,27,NA,NA,NA,NA,greenhouse,414,5,
2959,854,414,5,5.1,23,27,NA,NA,NA,NA,greenhouse,414,5.1,
2960,854,414,5,5.2,23,27,NA,NA,NA,NA,greenhouse,414,5.2,
2961,867,414,7,6.8,48,43,NA,NA,NA,8.32,greenhouse,414,6.8,
2962,867,414,7,6.9,48,43,NA,NA,NA,NA,greenhouse,414,6.9,
2963,867,414,7,7,48,43,NA,NA,NA,NA,greenhouse,414,7,
2964,867,414,7,7.1,48,43,NA,NA,NA,NA,greenhouse,414,7.1,
2965,867,414,7,7.2,48,43,NA,NA,NA,NA,greenhouse,414,7.2,
2966,869,414,9,8.8,72,21,NA,NA,NA,11.66,greenhouse,414,8.8,
2967,869,414,9,8.9,72,21,NA,NA,NA,NA,greenhouse,414,8.9,
2968,869,414,9,9,72,21,NA,NA,NA,NA,greenhouse,414,9,
2969,869,414,9,9.1,72,21,NA,NA,NA,NA,greenhouse,414,9.1,
2970,869,414,9,9.2,72,21,NA,NA,NA,NA,greenhouse,414,9.2,
2971,875,414,11,10.8,54,25,NA,NA,NA,9.28,greenhouse,414,10.8,
2972,875,414,11,10.9,54,25,NA,NA,NA,NA,greenhouse,414,10.9,
2973,875,414,11,11,54,25,NA,NA,NA,NA,greenhouse,414,11,
2974,875,414,11,11.1,54,25,NA,NA,NA,NA,greenhouse,414,11.1,
2975,875,414,11,11.2,54,25,NA,NA,NA,NA,greenhouse,414,11.2,
2976,877,414,13,12.8,90,96,NA,NA,NA,11.27,greenhouse,414,12.8,
2977,877,414,13,12.9,90,96,NA,NA,NA,NA,greenhouse,414,12.9,
2978,877,414,13,13,90,96,NA,NA,NA,NA,greenhouse,414,13,
2979,877,414,13,13.1,90,96,NA,NA,NA,NA,greenhouse,414,13.1,
2980,877,414,13,13.2,90,96,NA,NA,NA,NA,greenhouse,414,13.2,
2981,878,414,15,14.8,58,89,NA,NA,NA,6.57,greenhouse,414,14.8,
2982,878,414,15,14.9,58,89,NA,NA,NA,NA,greenhouse,414,14.9,
2983,878,414,15,15,58,89,NA,NA,NA,NA,greenhouse,414,15,
2984,878,414,15,15.1,58,89,NA,NA,NA,NA,greenhouse,414,15.1,
2985,878,414,15,15.2,58,89,NA,NA,NA,NA,greenhouse,414,15.2,
2986,879,414,17,16.8,41,89,NA,NA,NA,11.54,greenhouse,414,16.8,
2987,879,414,17,16.9,41,89,NA,NA,NA,NA,greenhouse,414,16.9,
2988,879,414,17,17,41,89,NA,NA,NA,NA,greenhouse,414,17,
2989,879,414,17,17.1,41,89,NA,NA,NA,NA,greenhouse,414,17.1,
2990,879,414,17,17.2,41,89,NA,NA,NA,NA,greenhouse,414,17.2,
2991,880,414,19,18.8,36,61,NA,NA,NA,11.02,greenhouse,414,18.8,
2992,880,414,19,18.9,36,61,NA,NA,NA,NA,greenhouse,414,18.9,
2993,880,414,19,19,36,61,NA,NA,NA,NA,greenhouse,414,19,
2994,880,414,19,19.1,36,61,NA,NA,NA,NA,greenhouse,414,19.1,
2995,880,414,19,19.2,36,61,NA,NA,NA,NA,greenhouse,414,19.2,
2996,881,414,21,20.8,51,55,NA,NA,NA,10.19,greenhouse,414,20.8,
2997,881,414,21,20.9,51,55,NA,NA,NA,NA,greenhouse,414,20.9,
2998,881,414,21,21,51,55,NA,NA,NA,NA,greenhouse,414,21,
2999,881,414,21,21.1,51,55,NA,NA,NA,NA,greenhouse,414,21.1,
3000,881,414,21,21.2,51,55,NA,NA,NA,NA,greenhouse,414,21.2,
3001,882,414,23,22.8,100,1,NA,NA,NA,10.64,greenhouse,414,22.8,
3002,882,414,23,22.9,100,1,NA,NA,NA,NA,greenhouse,414,22.9,
3003,882,414,23,23,100,1,NA,NA,NA,NA,greenhouse,414,23,
3004,882,414,23,23.1,100,1,NA,NA,NA,NA,greenhouse,414,23.1,
3005,882,414,23,23.2,100,1,NA,NA,NA,NA,greenhouse,414,23.2,
3006,884,414,25,24.8,76,42,NA,NA,NA,10.75,greenhouse,414,24.8,
3007,884,414,25,24.9,76,42,NA,NA,NA,NA,greenhouse,414,24.9,
3008,884,414,25,25,76,42,NA,NA,NA,NA,greenhouse,414,25,
3009,884,414,25,25.1,76,42,NA,NA,NA,NA,greenhouse,414,25.1,
3010,884,414,25,25.2,76,42,NA,NA,NA,NA,greenhouse,414,25.2,
3011,887,414,27,26.8,74,25,NA,NA,NA,10.63,greenhouse,414,26.8,
3012,887,414,27,26.9,74,25,NA,NA,NA,NA,greenhouse,414,26.9,
3013,887,414,27,27,74,25,NA,NA,NA,NA,greenhouse,414,27,
3014,887,414,27,27.1,74,25,NA,NA,NA,NA,greenhouse,414,27.1,
3015,887,414,27,27.2,74,25,NA,NA,NA,NA,greenhouse,414,27.2,
3016,888,414,29,28.8,88,98,NA,NA,NA,7.89,greenhouse,414,28.8,
3017,888,414,29,28.9,88,98,NA,NA,NA,NA,greenhouse,414,28.9,
3018,888,414,29,29,88,98,NA,NA,NA,NA,greenhouse,414,29,
3019,888,414,29,29.1,88,98,NA,NA,NA,NA,greenhouse,414,29.1,
3020,888,414,29,29.2,88,98,NA,NA,NA,NA,greenhouse,414,29.2,seed is at large
3021,895,414,31,30.8,12,8,NA,NA,NA,10.51,greenhouse,414,30.8,
3022,895,414,31,30.9,12,8,NA,NA,NA,NA,greenhouse,414,30.9,
3023,895,414,31,31,12,8,NA,NA,NA,NA,greenhouse,414,31,
3024,895,414,31,31.1,12,8,NA,NA,NA,NA,greenhouse,414,31.1,
3025,895,414,31,31.2,12,8,NA,NA,NA,NA,greenhouse,414,31.2,
3026,905,414,33,32.8,65,35,NA,NA,NA,13.79,greenhouse,414,32.8,seed is at large
3027,905,414,33,32.9,65,35,NA,NA,NA,NA,greenhouse,414,32.9,
3028,905,414,33,33,65,35,NA,NA,NA,NA,greenhouse,414,33,
3029,905,414,33,33.1,65,35,NA,NA,NA,NA,greenhouse,414,33.1,
3030,905,414,33,33.2,65,35,NA,NA,NA,NA,greenhouse,414,33.2,
3031,912,414,35,34.8,39,15,NA,NA,NA,10.1,greenhouse,414,34.8,
3032,912,414,35,34.9,39,15,NA,NA,NA,NA,greenhouse,414,34.9,
3033,912,414,35,35,39,15,NA,NA,NA,NA,greenhouse,414,35,
3034,912,414,35,35.1,39,15,NA,NA,NA,NA,greenhouse,414,35.1,
3035,912,414,35,35.2,39,15,NA,NA,NA,NA,greenhouse,414,35.2,
3036,914,414,37,36.8,73,67,NA,NA,NA,12.63,greenhouse,414,36.8,
3037,914,414,37,36.9,73,67,NA,NA,NA,NA,greenhouse,414,36.9,
3038,914,414,37,37,73,67,NA,NA,NA,NA,greenhouse,414,37,
3039,914,414,37,37.1,73,67,NA,NA,NA,NA,greenhouse,414,37.1,
3040,914,414,37,37.2,73,67,NA,NA,NA,NA,greenhouse,414,37.2,
3041,922,414,39,38.8,4,98,NA,NA,NA,9.88,greenhouse,414,38.8,
3042,922,414,39,38.9,4,98,NA,NA,NA,NA,greenhouse,414,38.9,
3043,922,414,39,39,4,98,NA,NA,NA,NA,greenhouse,414,39,
3044,922,414,39,39.1,4,98,NA,NA,NA,NA,greenhouse,414,39.1,
3045,922,414,39,39.2,4,98,NA,NA,NA,NA,greenhouse,414,39.2,
3046,924,414,41,40.8,2,24,NA,NA,NA,11.31,greenhouse,414,40.8,
3047,924,414,41,40.9,2,24,NA,NA,NA,NA,greenhouse,414,40.9,
3048,924,414,41,41,2,24,NA,NA,NA,NA,greenhouse,414,41,
3049,924,414,41,41.1,2,24,NA,NA,NA,NA,greenhouse,414,41.1,
3050,924,414,41,41.2,2,24,NA,NA,NA,NA,greenhouse,414,41.2,
3051,925,414,43,42.8,53,31,NA,NA,NA,9.47,greenhouse,414,42.8,
3052,925,414,43,42.9,53,31,NA,NA,NA,NA,greenhouse,414,42.9,
3053,925,414,43,43,53,31,NA,NA,NA,NA,greenhouse,414,43,
3054,925,414,43,43.1,53,31,NA,NA,NA,NA,greenhouse,414,43.1,
3055,925,414,43,43.2,53,31,NA,NA,NA,NA,greenhouse,414,43.2,
3056,929,414,45,44.8,82,42,NA,NA,NA,12.25,greenhouse,414,44.8,
3057,929,414,45,44.9,82,42,NA,NA,NA,NA,greenhouse,414,44.9,
3058,929,414,45,45,82,42,NA,NA,NA,NA,greenhouse,414,45,
3059,929,414,45,45.1,82,42,NA,NA,NA,NA,greenhouse,414,45.1,
3060,929,414,45,45.2,82,42,NA,NA,NA,NA,greenhouse,414,45.2,
3061,940,414,47,46.8,41,89,NA,NA,NA,11.59,greenhouse,414,46.8,
3062,940,414,47,46.9,41,89,NA,NA,NA,NA,greenhouse,414,46.9,
3063,940,414,47,47,41,89,NA,NA,NA,NA,greenhouse,414,47,
